Product_ID,Category,Sub_Category,Brand,Product_Name,Supplier_ID,Status,Hazard_Class,Publisher
PRUS01624,Appliances,Refrigerators,LG,LG Model 214,SUS02464,Active,Fragile,ERP
PRUS01625,Appliances,Refrigerators,Whirlpool,Whirlpool Model 162,SUS04858,Active,Fragile,ERP
PRUS01626,Electronics,Smartphones,Google,Google Model 756,SUS06883,Active,Fragile,ERP
PRUS01627,Appliances,Refrigerators,GE,GE Model 127,SUS01906,Active,Fragile,Web
PRUS01628,Appliances,Refrigerators,LG,LG Model 191,SUS06582,Active,Fragile,ERP
PRUS01629,Appliances,Refrigerators,LG,LG Model 771,SUS04478,Active,Fragile,CRM
PRUS01630,Electronics,Laptops,Lenovo,Lenovo Model 871,SUS01499,Active,Fragile,CRM
PRUS01631,Appliances,Washing Machines,Maytag,Maytag Model 684,SUS02027,Active,Fragile,ERP
PRUS01632,Appliances,Washing Machines,LG,LG Model 547,SUS07045,Active,Fragile,CRM
PRUS01633,Appliances,Refrigerators,LG,LG Model 212,SUS05043,Active,Fragile,ERP
PRUS01634,Electronics,Laptops,Dell,Dell Model 767,SUS07723,Active,Fragile,Web
PRUS01635,Electronics,Laptops,HP,HP Model 993,SUS06989,Active,Fragile,ERP
PRUS01636,Electronics,Laptops,HP,HP Model 603,SUS03708,Active,Fragile,ERP
PRUS01637,Electronics,Smartphones,Google,Google Model 833,SUS00183,Active,Fragile,ERP
PRUS01638,Electronics,Smartphones,Apple,Apple Model 282,SUS04414,Active,Fragile,ERP
PRUS01639,Appliances,Washing Machines,Whirlpool,Whirlpool Model 406,SUS02468,Active,Fragile,Web
PRUS01640,Electronics,Laptops,Dell,Dell Model 954,SUS09023,Active,Fragile,CRM
PRUS01641,Appliances,Refrigerators,LG,LG Model 992,SUS06726,Active,Fragile,CRM
PRUS01642,Electronics,Laptops,Lenovo,Lenovo Model 771,SUS05902,Active,Fragile,ERP
PRUS01643,Appliances,Refrigerators,Whirlpool,Whirlpool Model 249,SUS03850,Active,Fragile,ERP
PRUS01644,Electronics,Smartphones,Apple,Apple Model 660,SUS03039,Active,Fragile,Web
PRUS01645,Electronics,Smartphones,Apple,Apple Model 595,SUS00338,Active,Fragile,Web
PRUS01646,Appliances,Refrigerators,LG,LG Model 104,SUS08567,Active,Fragile,CRM
PRUS01647,Appliances,Washing Machines,LG,LG Model 154,SUS03261,Active,Fragile,Web
PRUS01648,Electronics,Laptops,Lenovo,Lenovo Model 608,SUS02910,Active,Fragile,ERP
PRUS01649,Appliances,Washing Machines,Maytag,Maytag Model 115,SUS07599,Active,Fragile,ERP
PRUS01650,Appliances,Refrigerators,LG,LG Model 538,SUS05857,Active,Fragile,CRM
PRUS01651,Appliances,Refrigerators,Whirlpool,Whirlpool Model 494,SUS05825,Active,Fragile,Web
PRUS01652,Electronics,Smartphones,Apple,Apple Model 981,SUS08344,Active,Fragile,Web
PRUS01653,Electronics,Smartphones,Apple,Apple Model 687,SUS05674,Active,Fragile,ERP
PRUS01654,Appliances,Washing Machines,LG,LG Model 827,SUS08713,Active,Fragile,Web
PRUS01655,Appliances,Refrigerators,GE,GE Model 818,SUS07309,Active,Fragile,CRM
PRUS01656,Appliances,Refrigerators,LG,LG Model 155,SUS08988,Active,Fragile,CRM
PRUS01657,Electronics,Smartphones,Samsung,Samsung Model 517,SUS03275,Active,Fragile,ERP
PRUS01658,Electronics,Laptops,Lenovo,Lenovo Model 451,SUS08681,Active,Fragile,CRM
PRUS01659,Electronics,Laptops,Dell,Dell Model 626,SUS07707,Active,Fragile,ERP
PRUS01660,Appliances,Washing Machines,LG,LG Model 978,SUS08776,Active,Fragile,Web
PRUS01661,Appliances,Refrigerators,GE,GE Model 288,SUS04312,Active,Fragile,CRM
PRUS01662,Appliances,Refrigerators,Whirlpool,Whirlpool Model 669,SUS04137,Active,Fragile,ERP
PRUS01663,Appliances,Washing Machines,Whirlpool,Whirlpool Model 942,SUS01292,Active,Fragile,Web
PRUS01664,Electronics,Laptops,Dell,Dell Model 773,SUS09256,Active,Fragile,Web
PRUS01665,Electronics,Smartphones,Apple,Apple Model 662,SUS03615,Active,Fragile,Web
PRUS01666,Appliances,Washing Machines,LG,LG Model 214,SUS06134,Active,Fragile,Web
PRUS01667,Electronics,Laptops,Dell,Dell Model 953,SUS01585,Active,Fragile,Web
PRUS01668,Electronics,Smartphones,Google,Google Model 717,SUS06769,Active,Fragile,CRM
PRUS01669,Electronics,Laptops,Dell,Dell Model 123,SUS04007,Active,Fragile,ERP
PRUS01670,Appliances,Washing Machines,Whirlpool,Whirlpool Model 797,SUS00474,Active,Fragile,ERP
PRUS01671,Electronics,Laptops,Lenovo,Lenovo Model 677,SUS06649,Active,Fragile,Web
PRUS01672,Appliances,Refrigerators,GE,GE Model 857,SUS02744,Active,Fragile,CRM
PRUS01673,Electronics,Smartphones,Apple,Apple Model 197,SUS02648,Active,Fragile,ERP
PRUS01674,Electronics,Laptops,Dell,Dell Model 567,SUS05026,Active,Fragile,Web
PRUS01675,Electronics,Laptops,Dell,Dell Model 675,SUS02372,Active,Fragile,ERP
PRUS01676,Appliances,Refrigerators,Whirlpool,Whirlpool Model 692,SUS08276,Active,Fragile,ERP
PRUS01677,Appliances,Washing Machines,LG,LG Model 545,SUS04875,Active,Restricted,Web
PRUS01678,Electronics,Smartphones,Samsung,Samsung Model 632,SUS02413,Active,Restricted,CRM
PRUS01679,Electronics,Laptops,Lenovo,Lenovo Model 611,SUS05391,Active,Restricted,Web
PRUS01680,Appliances,Washing Machines,Maytag,Maytag Model 753,SUS04095,Active,Restricted,CRM
PRUS01681,Electronics,Laptops,Dell,Dell Model 515,SUS02853,Active,Restricted,Web
PRUS01682,Electronics,Laptops,Lenovo,Lenovo Model 863,SUS09178,Active,Restricted,ERP
PRUS01683,Electronics,Laptops,Lenovo,Lenovo Model 156,SUS01637,Active,Restricted,Web
PRUS01684,Electronics,Smartphones,Google,Google Model 531,SUS03356,Active,Restricted,ERP
PRUS01685,Appliances,Refrigerators,GE,GE Model 923,SUS09769,Active,Restricted,ERP
PRUS01686,Electronics,Smartphones,Google,Google Model 267,SUS02272,Active,Restricted,Web
PRUS01687,Electronics,Smartphones,Apple,Apple Model 975,SUS05252,Active,Restricted,CRM
PRUS01688,Appliances,Refrigerators,GE,GE Model 884,SUS03167,Active,Restricted,Web
PRUS01689,Electronics,Smartphones,Apple,Apple Model 735,SUS00688,Active,Restricted,CRM
PRUS01690,Appliances,Refrigerators,GE,GE Model 296,SUS06457,Active,Restricted,CRM
PRUS01691,Appliances,Refrigerators,GE,GE Model 423,SUS04895,Active,Restricted,CRM
PRUS01692,Electronics,Laptops,HP,HP Model 767,SUS08433,Active,Restricted,ERP
PRUS01693,Appliances,Refrigerators,LG,LG Model 611,SUS03843,Active,Restricted,Web
PRUS01694,Electronics,Smartphones,Google,Google Model 261,SUS01805,Active,Restricted,ERP
PRUS01695,Electronics,Laptops,Lenovo,Lenovo Model 652,SUS02370,Active,Restricted,Web
PRUS01696,Appliances,Refrigerators,LG,LG Model 849,SUS07866,Active,Restricted,CRM
PRUS01697,Electronics,Laptops,Dell,Dell Model 443,SUS02676,Active,Restricted,CRM
PRUS01698,Appliances,Refrigerators,LG,LG Model 797,SUS07714,Active,Restricted,ERP
PRUS01699,Appliances,Refrigerators,GE,GE Model 483,SUS08887,Active,Restricted,ERP
PRUS01700,Appliances,Refrigerators,LG,LG Model 655,SUS02252,Active,Restricted,ERP
PRUS01701,Electronics,Smartphones,Samsung,Samsung Model 726,SUS04517,Active,Restricted,Web
PRUS01702,Electronics,Smartphones,Samsung,Samsung Model 507,SUS05425,Active,Restricted,CRM
PRUS01703,Electronics,Laptops,Dell,Dell Model 144,SUS06452,Active,Restricted,CRM
PRUS01704,Electronics,Laptops,Lenovo,Lenovo Model 634,SUS03754,Active,Restricted,ERP
PRUS01705,Appliances,Refrigerators,Whirlpool,Whirlpool Model 714,SUS04195,Active,Restricted,ERP
PRUS01706,Electronics,Laptops,Dell,Dell Model 881,SUS07579,Active,Restricted,CRM
PRUS01707,Electronics,Smartphones,Samsung,Samsung Model 509,SUS03250,Active,Restricted,Web
PRUS01708,Electronics,Smartphones,Samsung,Samsung Model 924,SUS08370,Active,Restricted,ERP
PRUS01709,Appliances,Refrigerators,GE,GE Model 419,SUS04268,Active,Restricted,ERP
PRUS01710,Electronics,Smartphones,Samsung,Samsung Model 578,SUS00797,Active,Restricted,CRM
PRUS01711,Electronics,Smartphones,Samsung,Samsung Model 393,SUS06945,Active,Restricted,CRM
PRUS01712,Electronics,Smartphones,Apple,Apple Model 843,SUS06990,Active,Restricted,CRM
PRUS01713,Electronics,Laptops,HP,HP Model 968,SUS06595,Active,Restricted,Web
PRUS01714,Electronics,Smartphones,Samsung,Samsung Model 565,SUS05349,Active,Restricted,Web
PRUS01715,Electronics,Smartphones,Google,Google Model 171,SUS09978,Active,Restricted,Web
PRUS01716,Appliances,Refrigerators,Whirlpool,Whirlpool Model 464,SUS04984,Active,Restricted,CRM
PRUS01717,Appliances,Refrigerators,Whirlpool,Whirlpool Model 612,SUS02753,Active,Restricted,ERP
PRUS01718,Appliances,Washing Machines,LG,LG Model 990,SUS03036,Active,Restricted,ERP
PRUS01719,Electronics,Laptops,Dell,Dell Model 106,SUS04160,Active,Restricted,Web
PRUS01720,Electronics,Smartphones,Apple,Apple Model 799,SUS01556,Active,Restricted,ERP
PRUS01721,Appliances,Washing Machines,LG,LG Model 765,SUS01737,Active,Restricted,ERP
PRUS01722,Electronics,Laptops,Dell,Dell Model 462,SUS09890,Active,Restricted,CRM
PRUS01723,Electronics,Smartphones,Google,Google Model 563,SUS09136,Active,Restricted,Web
PRUS01724,Electronics,Smartphones,Samsung,Samsung Model 848,SUS01691,Active,Restricted,ERP
PRUS01725,Appliances,Refrigerators,LG,LG Model 642,SUS03579,Active,Restricted,CRM
PRUS01726,Appliances,Refrigerators,LG,LG Model 291,SUS05364,Active,Restricted,ERP
PRUS01727,Electronics,Smartphones,Google,Google Model 256,SUS05431,Active,Restricted,Web
PRUS01728,Appliances,Refrigerators,Whirlpool,Whirlpool Model 951,SUS09128,Active,Restricted,ERP
PRUS01729,Electronics,Laptops,Dell,Dell Model 196,SUS05455,Active,Restricted,Web
PRUS01730,Appliances,Refrigerators,GE,GE Model 277,SUS07503,Active,Restricted,ERP
PRUS01731,Appliances,Washing Machines,Maytag,Maytag Model 143,SUS07402,Active,Restricted,CRM
PRUS01732,Appliances,Washing Machines,Maytag,Maytag Model 826,SUS03262,Active,Restricted,Web
PRUS01733,Appliances,Washing Machines,LG,LG Model 166,SUS05971,Active,Restricted,Web
PRUS01734,Appliances,Refrigerators,Whirlpool,Whirlpool Model 848,SUS06140,Active,Restricted,Web
PRUS01735,Electronics,Smartphones,Google,Google Model 817,SUS03067,Active,Restricted,ERP
PRUS01736,Electronics,Smartphones,Samsung,Samsung Model 974,SUS04926,Active,Restricted,CRM
PRUS01737,Appliances,Refrigerators,Whirlpool,Whirlpool Model 415,SUS06087,Active,Restricted,Web
PRUS01738,Electronics,Smartphones,Google,Google Model 576,SUS04338,Active,Restricted,CRM
PRUS01739,Appliances,Washing Machines,Maytag,Maytag Model 808,SUS08173,Active,Restricted,Web
PRUS01740,Electronics,Laptops,Dell,Dell Model 164,SUS01467,Active,Restricted,Web
PRUS01741,Electronics,Smartphones,Apple,Apple Model 525,SUS06784,Active,Restricted,Web
PRUS01742,Electronics,Smartphones,Google,Google Model 866,SUS05132,Active,Restricted,Web
PRUS01743,Electronics,Laptops,Lenovo,Lenovo Model 962,SUS06178,Active,Restricted,CRM
PRUS01744,Appliances,Washing Machines,LG,LG Model 289,SUS09976,Active,Restricted,ERP
PRUS01745,Electronics,Smartphones,Samsung,Samsung Model 152,SUS02234,Active,Restricted,CRM
PRUS01746,Appliances,Refrigerators,Whirlpool,Whirlpool Model 903,SUS07005,Active,Lithium-Ion,ERP
PRUS01747,Appliances,Washing Machines,Whirlpool,Whirlpool Model 381,SUS08978,Active,Lithium-Ion,Web
PRUS01748,Appliances,Washing Machines,LG,LG Model 615,SUS07093,Active,Lithium-Ion,ERP
PRUS01749,Appliances,Washing Machines,Whirlpool,Whirlpool Model 207,SUS02883,Active,Lithium-Ion,CRM
PRUS01750,Appliances,Refrigerators,LG,LG Model 857,SUS03065,Active,Lithium-Ion,CRM
PRUS01751,Appliances,Refrigerators,LG,LG Model 365,SUS05351,Active,Lithium-Ion,ERP
PRUS01752,Electronics,Laptops,HP,HP Model 341,SUS07766,Active,Lithium-Ion,Web
PRUS01753,Electronics,Smartphones,Apple,Apple Model 174,SUS04550,Active,Lithium-Ion,Web
PRUS01754,Appliances,Washing Machines,Whirlpool,Whirlpool Model 595,SUS03803,Active,Lithium-Ion,ERP
PRUS01755,Electronics,Smartphones,Google,Google Model 895,SUS01071,Active,Lithium-Ion,CRM
PRUS01756,Appliances,Refrigerators,Whirlpool,Whirlpool Model 755,SUS01790,Active,Lithium-Ion,ERP
PRUS01757,Appliances,Washing Machines,Maytag,Maytag Model 157,SUS05448,Active,Lithium-Ion,ERP
PRUS01758,Appliances,Washing Machines,Whirlpool,Whirlpool Model 751,SUS06748,Active,Lithium-Ion,CRM
PRUS01759,Electronics,Laptops,Lenovo,Lenovo Model 544,SUS08185,Active,Lithium-Ion,CRM
PRUS01760,Appliances,Washing Machines,LG,LG Model 831,SUS04688,Active,Lithium-Ion,ERP
PRUS01761,Electronics,Laptops,Lenovo,Lenovo Model 577,SUS03645,Active,Lithium-Ion,CRM
PRUS01762,Electronics,Smartphones,Google,Google Model 936,SUS02795,Active,Lithium-Ion,CRM
PRUS01763,Appliances,Washing Machines,LG,LG Model 162,SUS05452,Active,Lithium-Ion,Web
PRUS01764,Appliances,Refrigerators,GE,GE Model 280,SUS09499,Active,Lithium-Ion,Web
PRUS01765,Electronics,Smartphones,Samsung,Samsung Model 727,SUS05421,Active,Lithium-Ion,ERP
PRUS01766,Electronics,Laptops,Dell,Dell Model 273,SUS09795,Active,Lithium-Ion,Web
PRUS01767,Electronics,Laptops,HP,HP Model 647,SUS06280,Active,Lithium-Ion,ERP
PRUS01768,Appliances,Washing Machines,Whirlpool,Whirlpool Model 361,SUS05662,Active,Lithium-Ion,ERP
PRUS01769,Appliances,Refrigerators,Whirlpool,Whirlpool Model 768,SUS00107,Active,Lithium-Ion,Web
PRUS01770,Electronics,Laptops,HP,HP Model 347,SUS03732,Active,Lithium-Ion,Web
PRUS01771,Appliances,Washing Machines,Whirlpool,Whirlpool Model 636,SUS08962,Active,Lithium-Ion,CRM
PRUS01772,Appliances,Refrigerators,GE,GE Model 644,SUS05074,Active,Lithium-Ion,ERP
PRUS01773,Appliances,Refrigerators,LG,LG Model 859,SUS05919,Active,Lithium-Ion,ERP
PRUS01774,Electronics,Laptops,Dell,Dell Model 253,SUS04042,Active,Lithium-Ion,CRM
PRUS01775,Electronics,Smartphones,Google,Google Model 397,SUS07015,Active,Lithium-Ion,CRM
PRUS01776,Electronics,Smartphones,Samsung,Samsung Model 110,SUS08302,Active,Lithium-Ion,ERP
PRUS01777,Appliances,Refrigerators,GE,GE Model 208,SUS00788,Active,Lithium-Ion,ERP
PRUS01778,Electronics,Laptops,Dell,Dell Model 792,SUS08001,Active,Lithium-Ion,Web
PRUS01779,Electronics,Laptops,Lenovo,Lenovo Model 916,SUS02386,Active,Lithium-Ion,Web
PRUS01780,Electronics,Smartphones,Google,Google Model 679,SUS03910,Active,Lithium-Ion,Web
PRUS01781,Electronics,Laptops,HP,HP Model 484,SUS07457,Active,Lithium-Ion,CRM
PRUS01782,Appliances,Washing Machines,Maytag,Maytag Model 283,SUS08965,Active,Lithium-Ion,Web
PRUS01783,Electronics,Smartphones,Samsung,Samsung Model 698,SUS06988,Active,Lithium-Ion,Web
PRUS01784,Electronics,Laptops,HP,HP Model 831,SUS08568,Active,Lithium-Ion,CRM
PRUS01785,Electronics,Laptops,Dell,Dell Model 633,SUS04998,Active,Lithium-Ion,CRM
PRUS01786,Electronics,Laptops,HP,HP Model 436,SUS09022,Active,Lithium-Ion,Web
PRUS01787,Appliances,Refrigerators,Whirlpool,Whirlpool Model 237,SUS03516,Active,Lithium-Ion,CRM
PRUS01788,Appliances,Refrigerators,GE,GE Model 979,SUS01700,Active,Lithium-Ion,Web
PRUS01789,Appliances,Washing Machines,Whirlpool,Whirlpool Model 728,SUS04823,Active,Lithium-Ion,CRM
PRUS01790,Appliances,Refrigerators,LG,LG Model 863,SUS04865,Active,Lithium-Ion,Web
PRUS01791,Electronics,Smartphones,Google,Google Model 353,SUS00787,Active,Lithium-Ion,ERP
PRUS01792,Electronics,Laptops,Dell,Dell Model 115,SUS01398,Active,Lithium-Ion,ERP
PRUS01793,Appliances,Washing Machines,Whirlpool,Whirlpool Model 286,SUS00255,Active,Lithium-Ion,ERP
PRUS01794,Electronics,Smartphones,Apple,Apple Model 250,SUS05561,Active,Lithium-Ion,Web
PRUS01795,Appliances,Refrigerators,Whirlpool,Whirlpool Model 115,SUS02269,Active,Lithium-Ion,CRM
PRUS01796,Appliances,Washing Machines,Maytag,Maytag Model 334,SUS01953,Active,Lithium-Ion,CRM
PRUS01797,Appliances,Washing Machines,Maytag,Maytag Model 495,SUS07081,Active,Lithium-Ion,CRM
PRUS01798,Electronics,Smartphones,Google,Google Model 342,SUS04520,Active,Lithium-Ion,Web
PRUS01799,Appliances,Washing Machines,Maytag,Maytag Model 135,SUS03119,Active,Lithium-Ion,ERP
PRUS01800,Appliances,Refrigerators,Whirlpool,Whirlpool Model 240,SUS06092,Active,Lithium-Ion,Web
PRUS01801,Electronics,Laptops,Dell,Dell Model 371,SUS04876,Active,Lithium-Ion,CRM
PRUS01802,Electronics,Laptops,Dell,Dell Model 678,SUS09704,Active,Lithium-Ion,CRM
PRUS01803,Appliances,Washing Machines,Maytag,Maytag Model 144,SUS03879,Active,Lithium-Ion,ERP
PRUS01804,Electronics,Smartphones,Google,Google Model 169,SUS09511,Active,Lithium-Ion,Web
PRUS01805,Appliances,Refrigerators,Whirlpool,Whirlpool Model 207,SUS05541,Active,Lithium-Ion,Web
PRUS01806,Appliances,Refrigerators,Whirlpool,Whirlpool Model 212,SUS03402,Active,Lithium-Ion,ERP
PRUS01807,Electronics,Laptops,Lenovo,Lenovo Model 458,SUS01727,Active,Lithium-Ion,Web
PRUS01808,Electronics,Laptops,Lenovo,Lenovo Model 381,SUS06764,Active,Lithium-Ion,Web
PRUS01809,Appliances,Refrigerators,GE,GE Model 581,SUS03348,Active,Lithium-Ion,Web
PRUS01810,Appliances,Washing Machines,Whirlpool,Whirlpool Model 665,SUS02379,Active,Lithium-Ion,CRM
PRUS01811,Appliances,Washing Machines,LG,LG Model 124,SUS09648,Active,Lithium-Ion,ERP
PRUS01812,Electronics,Smartphones,Samsung,Samsung Model 354,SUS08417,Active,Lithium-Ion,CRM
PRUS01813,Electronics,Smartphones,Apple,Apple Model 378,SUS08707,Active,Lithium-Ion,ERP
PRUS01814,Electronics,Smartphones,Samsung,Samsung Model 777,SUS03850,Active,Lithium-Ion,ERP
PRUS01815,Electronics,Laptops,HP,HP Model 389,SUS09315,Active,Lithium-Ion,Web
PRUS01816,Electronics,Laptops,HP,HP Model 512,SUS09432,Active,Lithium-Ion,CRM
PRUS01817,Electronics,Smartphones,Samsung,Samsung Model 682,SUS06406,Active,Lithium-Ion,ERP
PRUS01818,Electronics,Laptops,HP,HP Model 911,SUS09218,Active,Lithium-Ion,ERP
PRUS01819,Electronics,Smartphones,Google,Google Model 279,SUS00014,Active,Lithium-Ion,ERP
PRUS01820,Appliances,Washing Machines,Maytag,Maytag Model 433,SUS04060,Active,Lithium-Ion,Web
PRUS01821,Appliances,Refrigerators,LG,LG Model 107,SUS01820,Active,Lithium-Ion,Web
PRUS01822,Appliances,Refrigerators,GE,GE Model 486,SUS02658,Active,Lithium-Ion,Web
PRUS01823,Electronics,Smartphones,Google,Google Model 935,SUS05603,Active,Lithium-Ion,CRM
PRUS01824,Electronics,Smartphones,Apple,Apple Model 498,SUS02969,Active,Lithium-Ion,ERP
PRUS01825,Electronics,Laptops,Lenovo,Lenovo Model 663,SUS04216,Active,Lithium-Ion,Web
PRUS01826,Appliances,Washing Machines,LG,LG Model 781,SUS03368,Active,Lithium-Ion,ERP
PRUS01827,Electronics,Laptops,Lenovo,Lenovo Model 366,SUS06300,Active,Lithium-Ion,CRM
PRUS01828,Appliances,Refrigerators,Whirlpool,Whirlpool Model 137,SUS08687,Active,Lithium-Ion,ERP
PRUS01829,Electronics,Laptops,HP,HP Model 946,SUS03400,Active,Lithium-Ion,ERP
PRUS01830,Electronics,Laptops,Dell,Dell Model 299,SUS06934,Active,Lithium-Ion,Web
PRUS01831,Electronics,Smartphones,Apple,Apple Model 798,SUS01179,Active,Lithium-Ion,Web
PRUS01832,Appliances,Refrigerators,GE,GE Model 530,SUS02835,Active,Lithium-Ion,Web
PRUS01833,Appliances,Washing Machines,LG,LG Model 281,SUS09882,Active,Lithium-Ion,Web
PRUS01834,Appliances,Refrigerators,Whirlpool,Whirlpool Model 224,SUS09309,Active,Lithium-Ion,Web
PRUS01835,Appliances,Washing Machines,Whirlpool,Whirlpool Model 666,SUS02190,Active,Lithium-Ion,CRM
PRUS01836,Appliances,Washing Machines,Maytag,Maytag Model 542,SUS02883,Active,Lithium-Ion,Web
PRUS01837,Electronics,Smartphones,Apple,Apple Model 388,SUS04936,Active,Lithium-Ion,CRM
PRUS01838,Electronics,Laptops,Dell,Dell Model 340,SUS00781,Active,Lithium-Ion,CRM
PRUS01839,Appliances,Washing Machines,Whirlpool,Whirlpool Model 731,SUS07208,Active,Lithium-Ion,ERP
PRUS01840,Electronics,Smartphones,Samsung,Samsung Model 305,SUS02330,Active,Lithium-Ion,CRM
PRUS01841,Electronics,Laptops,Lenovo,Lenovo Model 242,SUS07475,Active,Lithium-Ion,Web
PRUS01842,Appliances,Washing Machines,Whirlpool,Whirlpool Model 168,SUS03430,Active,Lithium-Ion,CRM
PRUS01843,Appliances,Refrigerators,GE,GE Model 631,SUS02004,Active,Lithium-Ion,ERP
PRUS01844,Appliances,Refrigerators,Whirlpool,Whirlpool Model 968,SUS05410,Active,Lithium-Ion,Web
PRUS01845,Appliances,Washing Machines,LG,LG Model 759,SUS05442,Active,Lithium-Ion,Web
PRUS01846,Appliances,Refrigerators,GE,GE Model 875,SUS05336,Active,Lithium-Ion,ERP
PRUS01847,Electronics,Laptops,Lenovo,Lenovo Model 707,SUS07126,Active,Lithium-Ion,ERP
PRUS01848,Appliances,Washing Machines,Whirlpool,Whirlpool Model 816,SUS06955,Active,Lithium-Ion,ERP
PRUS01849,Electronics,Smartphones,Google,Google Model 876,SUS00974,Active,Lithium-Ion,CRM
PRUS01850,Electronics,Laptops,HP,HP Model 134,SUS07059,Active,Lithium-Ion,ERP
PRUS01851,Electronics,Laptops,HP,HP Model 495,SUS06497,Active,Non-Hazardous,Web
PRUS01852,Electronics,Laptops,HP,HP Model 169,SUS01944,Active,Non-Hazardous,Web
PRUS01853,Electronics,Laptops,Dell,Dell Model 703,SUS06106,Active,Non-Hazardous,Web
PRUS01854,Electronics,Smartphones,Apple,Apple Model 292,SUS02055,Active,Non-Hazardous,CRM
PRUS01855,Appliances,Refrigerators,LG,LG Model 396,SUS04183,Active,Non-Hazardous,Web
PRUS01856,Appliances,Refrigerators,Whirlpool,Whirlpool Model 472,SUS02985,Active,Non-Hazardous,ERP
PRUS01857,Electronics,Laptops,HP,HP Model 730,SUS01330,Active,Non-Hazardous,CRM
PRUS01858,Electronics,Smartphones,Samsung,Samsung Model 143,SUS09907,Active,Non-Hazardous,CRM
PRUS01859,Appliances,Washing Machines,Whirlpool,Whirlpool Model 735,SUS03370,Active,Non-Hazardous,Web
PRUS01860,Electronics,Laptops,Lenovo,Lenovo Model 153,SUS07104,Active,Non-Hazardous,ERP
PRUS01861,Electronics,Laptops,Lenovo,Lenovo Model 333,SUS02796,Active,Non-Hazardous,Web
PRUS01862,Appliances,Washing Machines,Maytag,Maytag Model 700,SUS07323,Active,Non-Hazardous,CRM
PRUS01863,Electronics,Smartphones,Apple,Apple Model 202,SUS00647,Active,Non-Hazardous,Web
PRUS01864,Appliances,Washing Machines,LG,LG Model 569,SUS05443,Active,Non-Hazardous,ERP
PRUS01865,Appliances,Washing Machines,Whirlpool,Whirlpool Model 578,SUS07856,Active,Non-Hazardous,CRM
PRUS01866,Electronics,Laptops,HP,HP Model 516,SUS00072,Active,Non-Hazardous,Web
PRUS01867,Appliances,Refrigerators,LG,LG Model 654,SUS06993,Active,Non-Hazardous,ERP
