Inventory_ID,Product_ID,Warehouse_ID,Quantity
IUS3039,PRUS06234,WUS00015,173.0
IUS3040,PRUS02161,WUS00016,453.0
IUS3041,PRUS07837,WUS00001,362.0
IUS3042,PRUS06204,WUS00002,141.0
IUS3043,PRUS09449,WUS00003,53.0
IUS3044,PRUS06851,WUS00004,431.0
IUS3045,PRUS03704,WUS00005,356.0
IUS3046,PRUS01871,WUS00006,225.0
IUS3047,PRUS05502,WUS00007,458.0
IUS3048,PRUS00565,WUS00008,81.0
IUS3049,PRUS01254,WUS00009,149.0
IUS3050,PRUS01728,WUS00010,95.0
IUS3051,PRUS06423,WUS00011,247.0
IUS3052,PRUS02654,WUS00012,170.0
IUS3053,PRUS03616,WUS00013,264.0
IUS3054,PRUS00399,WUS00014,5.0
IUS3055,PRUS01295,WUS00015,22.0
IUS3056,PRUS04310,WUS00016,386.0
IUS3057,PRUS08272,WUS00001,327.0
IUS3058,PRUS06568,WUS00002,336.0
IUS3059,PRUS02611,WUS00003,292.0
IUS3060,PRUS09510,WUS00004,319.0
IUS3061,PRUS09082,WUS00005,170.0
IUS3062,PRUS07945,WUS00006,100.0
IUS3063,PRUS04790,WUS00007,102.0
IUS3064,PRUS09850,WUS00008,348.0
IUS3065,PRUS07994,WUS00009,370.0
IUS3066,PRUS06878,WUS00010,377.0
IUS3067,PRUS09413,WUS00011,437.0
IUS3068,PRUS05970,WUS00012,4.0
IUS3069,PRUS05214,WUS00013,9.0
IUS3070,PRUS03018,WUS00014,389.0
IUS3071,PRUS05138,WUS00015,141.0
IUS3072,PRUS08803,WUS00016,273.0
IUS3073,PRUS02744,WUS00001,96.0
IUS3074,PRUS00660,WUS00002,465.0
IUS3075,PRUS08068,WUS00003,3.0
IUS3076,PRUS01143,WUS00004,155.0
IUS3077,PRUS04151,WUS00005,404.0
IUS3078,PRUS05986,WUS00006,14.0
IUS3079,PRUS05718,WUS00007,354.0
IUS3080,PRUS02493,WUS00008,23.0
IUS3081,PRUS07439,WUS00009,278.0
IUS3082,PRUS06404,WUS00010,205.0
IUS3083,PRUS06817,WUS00011,39.0
IUS3084,PRUS04529,WUS00012,181.0
IUS3085,PRUS04738,WUS00013,312.0
IUS3086,PRUS05395,WUS00014,245.0
IUS3087,PRUS09375,WUS00015,494.0
IUS3088,PRUS00420,WUS00016,223.0
IUS3089,PRUS05120,WUS00001,34.0
IUS3090,PRUS07897,WUS00002,175.0
IUS3091,PRUS02320,WUS00003,241.0
IUS3092,PRUS00049,WUS00004,485.0
IUS3093,PRUS03696,WUS00005,299.0
IUS3094,PRUS05232,WUS00006,294.0
IUS3095,PRUS08288,WUS00007,237.0
IUS3096,PRUS04506,WUS00008,417.0
IUS3097,PRUS05164,WUS00009,161.0
IUS3098,PRUS06798,WUS00010,481.0
IUS3099,PRUS08887,WUS00011,4.0
IUS3100,PRUS02477,WUS00012,351.0
IUS3101,PRUS09038,WUS00013,402.0
IUS3102,PRUS07780,WUS00014,142.0
IUS3103,PRUS07564,WUS00015,64.0
IUS3104,PRUS05695,WUS00016,474.0
IUS3105,PRUS04606,WUS00001,394.0
IUS3106,PRUS07385,WUS00002,420.0
IUS3107,PRUS05318,WUS00003,499.0
IUS3108,PRUS01672,WUS00004,327.0
IUS3109,PRUS00062,WUS00005,223.0
IUS3110,PRUS09668,WUS00006,353.0
IUS3111,PRUS03504,WUS00007,55.0
IUS3112,PRUS08948,WUS00008,298.0
IUS3113,PRUS09613,WUS00009,427.0
IUS3114,PRUS03303,WUS00010,147.0
IUS3115,PRUS09942,WUS00011,449.0
IUS3116,PRUS07366,WUS00012,274.0
IUS3117,PRUS09961,WUS00013,401.0
IUS3118,PRUS09621,WUS00014,425.0
IUS3119,PRUS04834,WUS00015,8.0
IUS3120,PRUS06114,WUS00016,411.0
IUS3121,PRUS02969,WUS00001,10.0
IUS3122,PRUS00718,WUS00002,331.0
IUS3123,PRUS01944,WUS00003,267.0
IUS3124,PRUS00611,WUS00004,106.0
IUS3125,PRUS05645,WUS00005,9.0
IUS3126,PRUS00768,WUS00006,157.0
IUS3127,PRUS07006,WUS00007,394.0
IUS3128,PRUS09539,WUS00008,483.0
IUS3129,PRUS09895,WUS00009,27.0
IUS3130,PRUS01604,WUS00010,115.0
IUS3131,PRUS08846,WUS00011,109.0
IUS3132,PRUS07431,WUS00012,167.0
IUS3133,PRUS04487,WUS00013,120.0
IUS3134,PRUS08086,WUS00014,344.0
IUS3135,PRUS04215,WUS00015,159.0
IUS3136,PRUS02450,WUS00016,367.0
IUS3137,PRUS01935,WUS00001,75.0
IUS3138,PRUS03837,WUS00002,208.0
IUS3139,PRUS03718,WUS00003,29.0
IUS3140,PRUS05124,WUS00004,354.0
IUS3141,PRUS00049,WUS00005,277.0
IUS3142,PRUS00871,WUS00006,89.0
IUS3143,PRUS03320,WUS00007,61.0
IUS3144,PRUS03201,WUS00008,498.0
IUS3145,PRUS08049,WUS00009,369.0
IUS3146,PRUS02848,WUS00010,491.0
IUS3147,PRUS03069,WUS00011,360.0
IUS3148,PRUS03995,WUS00012,282.0
IUS3149,PRUS02552,WUS00013,327.0
IUS3150,PRUS05861,WUS00014,318.0
IUS3151,PRUS05710,WUS00015,369.0
IUS3152,PRUS07809,WUS00016,365.0
IUS3153,PRUS06071,WUS00001,10.0
IUS3154,PRUS02280,WUS00002,87.0
IUS3155,PRUS06795,WUS00003,396.0
IUS3156,PRUS00862,WUS00004,490.0
IUS3157,PRUS07977,WUS00005,148.0
IUS3158,PRUS05047,WUS00006,309.0
IUS3159,PRUS05437,WUS00007,343.0
IUS3160,PRUS01653,WUS00008,188.0
IUS3161,PRUS01661,WUS00009,445.0
IUS3162,PRUS09061,WUS00010,358.0
IUS3163,PRUS06865,WUS00011,456.0
IUS3164,PRUS02365,WUS00012,40.0
IUS3165,PRUS00255,WUS00013,380.0
IUS3166,PRUS00210,WUS00014,210.0
IUS3167,PRUS03058,WUS00015,434.0
IUS3168,PRUS09339,WUS00016,432.0
IUS3169,PRUS00829,WUS00001,372.0
IUS3170,PRUS02881,WUS00002,194.0
IUS3171,PRUS05676,WUS00003,386.0
IUS3172,PRUS08453,WUS00004,213.0
IUS3173,PRUS07633,WUS00005,84.0
IUS3174,PRUS01097,WUS00006,302.0
IUS3175,PRUS07752,WUS00007,280.0
IUS3176,PRUS05124,WUS00008,246.0
IUS3177,PRUS02382,WUS00009,275.0
IUS3178,PRUS00075,WUS00010,476.0
IUS3179,PRUS03707,WUS00011,434.0
IUS3180,PRUS03236,WUS00012,144.0
IUS3181,PRUS00627,WUS00013,42.0
IUS3182,PRUS00736,WUS00014,369.0
IUS3183,PRUS04023,WUS00015,38.0
IUS3184,PRUS02583,WUS00016,489.0
IUS3185,PRUS02631,WUS00001,357.0
IUS3186,PRUS09112,WUS00002,13.0
IUS3187,PRUS01721,WUS00003,119.0
IUS3188,PRUS01936,WUS00004,194.0
IUS3189,PRUS08634,WUS00005,168.0
IUS3190,PRUS06308,WUS00006,87.0
IUS3191,PRUS01525,WUS00007,352.0
IUS3192,PRUS08473,WUS00008,368.0
IUS3193,PRUS03838,WUS00009,303.0
IUS3194,PRUS07491,WUS00010,4.0
IUS3195,PRUS07031,WUS00011,45.0
IUS3196,PRUS09584,WUS00012,139.0
IUS3197,PRUS04865,WUS00013,300.0
IUS3198,PRUS01964,WUS00014,303.0
IUS3199,PRUS08342,WUS00015,136.0
IUS3200,PRUS01581,WUS00016,99.0
IUS3201,PRUS03600,WUS00001,270.0
IUS3202,PRUS00178,WUS00002,465.0
IUS3203,PRUS05796,WUS00003,304.0
IUS3204,PRUS05921,WUS00004,383.0
IUS3205,PRUS08442,WUS00005,170.0
IUS3206,PRUS02668,WUS00006,379.0
IUS3207,PRUS01669,WUS00007,167.0
IUS3208,PRUS09891,WUS00008,144.0
IUS3209,PRUS08157,WUS00009,316.0
IUS3210,PRUS01437,WUS00010,272.0
IUS3211,PRUS05006,WUS00011,122.0
IUS3212,PRUS04410,WUS00012,401.0
IUS3213,PRUS01416,WUS00013,148.0
IUS3214,PRUS04117,WUS00014,369.0
IUS3215,PRUS01640,WUS00015,226.0
IUS3216,PRUS01429,WUS00016,464.0
IUS3217,PRUS03283,WUS00001,347.0
IUS3218,PRUS07651,WUS00002,174.0
IUS3219,PRUS06284,WUS00003,397.0
IUS3220,PRUS09177,WUS00004,136.0
IUS3221,PRUS05127,WUS00005,217.0
IUS3222,PRUS01813,WUS00006,406.0
IUS3223,PRUS01793,WUS00007,103.0
IUS3224,PRUS03746,WUS00008,395.0
IUS3225,PRUS06478,WUS00009,59.0
IUS3226,PRUS03325,WUS00010,67.0
IUS3227,PRUS00397,WUS00011,405.0
IUS3228,PRUS06185,WUS00012,101.0
IUS3229,PRUS07529,WUS00013,426.0
IUS3230,PRUS05768,WUS00014,136.0
IUS3231,PRUS05316,WUS00015,38.0
IUS3232,PRUS03177,WUS00016,271.0
IUS3233,PRUS08408,WUS00001,205.0
IUS3234,PRUS03508,WUS00002,447.0
IUS3235,PRUS09970,WUS00003,397.0
IUS3236,PRUS08147,WUS00004,21.0
IUS3237,PRUS08274,WUS00005,373.0
IUS3238,PRUS00740,WUS00006,163.0
IUS3239,PRUS00743,WUS00007,389.0
IUS3240,PRUS01841,WUS00008,231.0
IUS3241,PRUS01323,WUS00009,50.0
IUS3242,PRUS05799,WUS00010,22.0
IUS3243,PRUS09168,WUS00011,220.0
IUS3244,PRUS04996,WUS00012,93.0
IUS3245,PRUS03583,WUS00013,202.0
IUS3246,PRUS08815,WUS00014,321.0
IUS3247,PRUS09272,WUS00015,355.0
IUS3248,PRUS07141,WUS00016,40.0
IUS3249,PRUS06902,WUS00001,488.0
IUS3250,PRUS06444,WUS00002,317.0
IUS3251,PRUS07635,WUS00003,13.0
IUS3252,PRUS03274,WUS00004,181.0
IUS3253,PRUS07010,WUS00005,47.0
IUS3254,PRUS01622,WUS00006,500.0
IUS3255,PRUS07186,WUS00007,141.0
IUS3256,PRUS05845,WUS00008,314.0
IUS3257,PRUS03315,WUS00009,154.0
IUS3258,PRUS09690,WUS00010,21.0
IUS3259,PRUS04411,WUS00011,105.0
IUS3260,PRUS02405,WUS00012,337.0
IUS3261,PRUS03601,WUS00013,492.0
IUS3262,PRUS02912,WUS00014,169.0
IUS3263,PRUS06914,WUS00015,280.0
IUS3264,PRUS07249,WUS00016,480.0
IUS3265,PRUS01919,WUS00001,167.0
IUS3266,PRUS00888,WUS00002,462.0
IUS3267,PRUS01077,WUS00003,361.0
IUS3268,PRUS05850,WUS00004,28.0
IUS3269,PRUS04468,WUS00005,350.0
IUS3270,PRUS06862,WUS00006,10.0
IUS3271,PRUS02040,WUS00007,12.0
IUS3272,PRUS00395,WUS00008,333.0
IUS3273,PRUS04928,WUS00009,430.0
IUS3274,PRUS05292,WUS00010,352.0
IUS3275,PRUS04480,WUS00011,265.0
IUS3276,PRUS07421,WUS00012,140.0
IUS3277,PRUS07854,WUS00013,118.0
IUS3278,PRUS06528,WUS00014,72.0
IUS3279,PRUS06522,WUS00015,262.0
IUS3280,PRUS05783,WUS00016,454.0
IUS3281,PRUS08519,WUS00001,262.0
IUS3282,PRUS05263,WUS00002,44.0
IUS3283,PRUS08240,WUS00003,202.0
IUS3284,PRUS03539,WUS00004,192.0
IUS3285,PRUS07047,WUS00005,470.0
IUS3286,PRUS07235,WUS00006,74.0
IUS3287,PRUS04625,WUS00007,95.0
IUS3288,PRUS02773,WUS00008,43.0
IUS3289,PRUS00250,WUS00009,443.0
IUS3290,PRUS06412,WUS00010,92.0
IUS3291,PRUS09256,WUS00011,161.0
IUS3292,PRUS08557,WUS00012,3.0
IUS3293,PRUS08333,WUS00013,473.0
IUS3294,PRUS09286,WUS00014,318.0
IUS3295,PRUS03526,WUS00015,390.0
IUS3296,PRUS07036,WUS00016,365.0
IUS3297,PRUS09551,WUS00001,151.0
IUS3298,PRUS05087,WUS00002,222.0
IUS3299,PRUS09667,WUS00003,244.0
IUS3300,PRUS07991,WUS00004,190.0
IUS3301,PRUS04567,WUS00005,165.0
IUS3302,PRUS03944,WUS00006,265.0
IUS3303,PRUS08347,WUS00007,13.0
IUS3304,PRUS05904,WUS00008,39.0
IUS3305,PRUS01649,WUS00009,406.0
IUS3306,PRUS01179,WUS00010,308.0
IUS3307,PRUS04221,WUS00011,87.0
IUS3308,PRUS07306,WUS00012,199.0
IUS3309,PRUS00713,WUS00013,271.0
IUS3310,PRUS02678,WUS00014,387.0
IUS3311,PRUS08787,WUS00015,297.0
IUS3312,PRUS02407,WUS00016,131.0
IUS3313,PRUS04428,WUS00001,69.0
IUS3314,PRUS07034,WUS00002,115.0
IUS3315,PRUS05847,WUS00003,121.0
IUS3316,PRUS08655,WUS00004,47.0
IUS3317,PRUS00505,WUS00005,314.0
IUS3318,PRUS08228,WUS00006,403.0
IUS3319,PRUS04134,WUS00007,149.0
IUS3320,PRUS07529,WUS00008,300.0
IUS3321,PRUS09909,WUS00009,206.0
IUS3322,PRUS03120,WUS00010,94.0
IUS3323,PRUS02281,WUS00011,51.0
IUS3324,PRUS04480,WUS00012,118.0
IUS3325,PRUS02857,WUS00013,199.0
IUS3326,PRUS04124,WUS00014,398.0
IUS3327,PRUS02514,WUS00015,346.0
IUS3328,PRUS00061,WUS00016,426.0
IUS3329,PRUS04995,WUS00001,274.0
IUS3330,PRUS01967,WUS00002,210.0
IUS3331,PRUS03888,WUS00003,400.0
IUS3332,PRUS06893,WUS00004,355.0
IUS3333,PRUS09963,WUS00005,109.0
IUS3334,PRUS09933,WUS00006,139.0
IUS3335,PRUS03641,WUS00007,319.0
IUS3336,PRUS06040,WUS00008,408.0
IUS3337,PRUS08486,WUS00009,429.0
IUS3338,PRUS08129,WUS00010,68.0
IUS3339,PRUS08143,WUS00011,442.0
IUS3340,PRUS05474,WUS00012,333.0
IUS3341,PRUS07630,WUS00013,86.0
IUS3342,PRUS01866,WUS00014,495.0
IUS3343,PRUS01846,WUS00015,30.0
IUS3344,PRUS06248,WUS00016,154.0
IUS3345,PRUS08560,WUS00001,93.0
IUS3346,PRUS02515,WUS00002,470.0
IUS3347,PRUS04394,WUS00003,83.0
IUS3348,PRUS07360,WUS00004,296.0
IUS3349,PRUS05607,WUS00005,143.0
IUS3350,PRUS05600,WUS00006,56.0
IUS3351,PRUS08576,WUS00007,418.0
IUS3352,PRUS08638,WUS00008,445.0
IUS3353,PRUS08576,WUS00009,466.0
IUS3354,PRUS01488,WUS00010,35.0
IUS3355,PRUS05245,WUS00011,327.0
IUS3356,PRUS02456,WUS00012,147.0
IUS3357,PRUS03453,WUS00013,390.0
IUS3358,PRUS02819,WUS00014,120.0
IUS3359,PRUS09204,WUS00015,247.0
IUS3360,PRUS04403,WUS00016,91.0
IUS3361,PRUS04628,WUS00001,303.0
IUS3362,PRUS03085,WUS00002,452.0
IUS3363,PRUS01157,WUS00003,223.0
IUS3364,PRUS09860,WUS00004,484.0
IUS3365,PRUS08141,WUS00005,286.0
IUS3366,PRUS01062,WUS00006,4.0
IUS3367,PRUS00844,WUS00007,362.0
IUS3368,PRUS08607,WUS00008,331.0
IUS3369,PRUS04012,WUS00009,287.0
IUS3370,PRUS06444,WUS00010,215.0
IUS3371,PRUS06649,WUS00011,69.0
IUS3372,PRUS00906,WUS00012,427.0
IUS3373,PRUS08227,WUS00013,158.0
IUS3374,PRUS09294,WUS00014,434.0
IUS3375,PRUS06732,WUS00015,65.0
IUS3376,PRUS08935,WUS00016,455.0
IUS3377,PRUS08043,WUS00001,90.0
IUS3378,PRUS06530,WUS00002,314.0
IUS3379,PRUS01774,WUS00003,166.0
IUS3380,PRUS07185,WUS00004,482.0
IUS3381,PRUS08637,WUS00005,288.0
IUS3382,PRUS08029,WUS00006,63.0
IUS3383,PRUS00741,WUS00007,258.0
IUS3384,PRUS06929,WUS00008,346.0
IUS3385,PRUS07651,WUS00009,292.0
IUS3386,PRUS09233,WUS00010,157.0
IUS3387,PRUS06484,WUS00011,219.0
IUS3388,PRUS04939,WUS00012,73.0
IUS3389,PRUS04434,WUS00013,168.0
IUS3390,PRUS04741,WUS00014,483.0
IUS3391,PRUS04937,WUS00015,493.0
IUS3392,PRUS06303,WUS00016,281.0
IUS3393,PRUS06274,WUS00001,25.0
IUS3394,PRUS03110,WUS00002,381.0
IUS3395,PRUS04111,WUS00003,374.0
IUS3396,PRUS07880,WUS00004,150.0
IUS3397,PRUS05272,WUS00005,403.0
IUS3398,PRUS02933,WUS00006,95.0
IUS3399,PRUS06273,WUS00007,202.0
IUS3400,PRUS03195,WUS00008,302.0
IUS3401,PRUS01588,WUS00009,96.0
IUS3402,PRUS09239,WUS00010,273.0
IUS3403,PRUS02766,WUS00011,281.0
IUS3404,PRUS03100,WUS00012,98.0
IUS3405,PRUS07019,WUS00013,492.0
IUS3406,PRUS09154,WUS00014,18.0
IUS3407,PRUS02723,WUS00015,404.0
IUS3408,PRUS00217,WUS00016,154.0
IUS3409,PRUS03352,WUS00001,497.0
IUS3410,PRUS02424,WUS00002,160.0
IUS3411,PRUS04643,WUS00003,310.0
IUS3412,PRUS07254,WUS00004,432.0
IUS3413,PRUS01497,WUS00005,232.0
IUS3414,PRUS08515,WUS00006,457.0
IUS3415,PRUS08777,WUS00007,82.0
IUS3416,PRUS03747,WUS00008,156.0
IUS3417,PRUS02997,WUS00009,97.0
IUS3418,PRUS03773,WUS00010,34.0
IUS3419,PRUS02141,WUS00011,339.0
IUS3420,PRUS00210,WUS00012,409.0
IUS3421,PRUS09450,WUS00013,490.0
IUS3422,PRUS08026,WUS00014,486.0
IUS3423,PRUS04849,WUS00015,343.0
IUS3424,PRUS07568,WUS00016,423.0
IUS3425,PRUS01149,WUS00001,25.0
IUS3426,PRUS05576,WUS00002,262.0
IUS3427,PRUS06226,WUS00003,328.0
IUS3428,PRUS01957,WUS00004,219.0
IUS3429,PRUS00343,WUS00005,270.0
IUS3430,PRUS08713,WUS00006,351.0
IUS3431,PRUS02743,WUS00007,283.0
IUS3432,PRUS07377,WUS00008,491.0
IUS3433,PRUS08421,WUS00009,387.0
IUS3434,PRUS00426,WUS00010,430.0
IUS3435,PRUS03604,WUS00011,181.0
IUS3436,PRUS08636,WUS00012,9.0
IUS3437,PRUS08482,WUS00013,269.0
IUS3438,PRUS03973,WUS00014,404.0
IUS3439,PRUS06907,WUS00015,365.0
IUS3440,PRUS01069,WUS00016,424.0
IUS3441,PRUS07203,WUS00001,400.0
IUS3442,PRUS04674,WUS00002,450.0
IUS3443,PRUS03175,WUS00003,190.0
IUS3444,PRUS00524,WUS00004,317.0
IUS3445,PRUS07507,WUS00005,302.0
IUS3446,PRUS06149,WUS00006,135.0
IUS3447,PRUS01400,WUS00007,158.0
IUS3448,PRUS03767,WUS00008,358.0
IUS3449,PRUS04639,WUS00009,289.0
IUS3450,PRUS06620,WUS00010,347.0
IUS3451,PRUS07725,WUS00011,172.0
IUS3452,PRUS07701,WUS00012,350.0
IUS3453,PRUS05790,WUS00013,91.0
IUS3454,PRUS05548,WUS00014,383.0
IUS3455,PRUS07610,WUS00015,183.0
IUS3456,PRUS03449,WUS00016,424.0
IUS3457,PRUS01793,WUS00001,186.0
IUS3458,PRUS06296,WUS00002,267.0
IUS3459,PRUS02137,WUS00003,340.0
IUS3460,PRUS04324,WUS00004,223.0
IUS3461,PRUS04197,WUS00005,475.0
IUS3462,PRUS05161,WUS00006,492.0
IUS3463,PRUS07777,WUS00007,186.0
IUS3464,PRUS02537,WUS00008,477.0
IUS3465,PRUS07500,WUS00009,97.0
IUS3466,PRUS08420,WUS00010,247.0
IUS3467,PRUS01992,WUS00011,466.0
IUS3468,PRUS02694,WUS00012,291.0
IUS3469,PRUS09234,WUS00013,68.0
IUS3470,PRUS00159,WUS00014,202.0
IUS3471,PRUS07797,WUS00015,141.0
IUS3472,PRUS00418,WUS00016,116.0
IUS3473,PRUS02791,WUS00001,280.0
IUS3474,PRUS06515,WUS00002,4.0
IUS3475,PRUS09720,WUS00003,138.0
IUS3476,PRUS01183,WUS00004,14.0
IUS3477,PRUS06002,WUS00005,84.0
IUS3478,PRUS07025,WUS00006,232.0
IUS3479,PRUS04784,WUS00007,286.0
IUS3480,PRUS00439,WUS00008,210.0
IUS3481,PRUS08324,WUS00009,416.0
IUS3482,PRUS04526,WUS00010,211.0
IUS3483,PRUS07421,WUS00011,495.0
IUS3484,PRUS05699,WUS00012,355.0
IUS3485,PRUS08332,WUS00013,403.0
IUS3486,PRUS08495,WUS00014,436.0
IUS3487,PRUS05832,WUS00015,15.0
IUS3488,PRUS07507,WUS00016,125.0
IUS3489,PRUS02678,WUS00001,278.0
IUS3490,PRUS01568,WUS00002,476.0
IUS3491,PRUS05775,WUS00003,343.0
IUS3492,PRUS09322,WUS00004,274.0
IUS3493,PRUS00138,WUS00005,399.0
IUS3494,PRUS07360,WUS00006,338.0
IUS3495,PRUS05890,WUS00007,153.0
IUS3496,PRUS04705,WUS00008,438.0
IUS3497,PRUS09173,WUS00009,481.0
IUS3498,PRUS08199,WUS00010,358.0
IUS3499,PRUS08380,WUS00011,450.0
IUS3500,PRUS00318,WUS00012,351.0
IUS3501,PRUS01908,WUS00013,168.0
IUS3502,PRUS01115,WUS00014,420.0
IUS3503,PRUS00710,WUS00015,170.0
IUS3504,PRUS04671,WUS00016,491.0
IUS3505,PRUS00987,WUS00001,460.0
IUS3506,PRUS04357,WUS00002,93.0
IUS3507,PRUS00430,WUS00003,335.0
IUS3508,PRUS05882,WUS00004,37.0
IUS3509,PRUS02779,WUS00005,270.0
IUS3510,PRUS00115,WUS00006,449.0
IUS3511,PRUS06296,WUS00007,233.0
IUS3512,PRUS06813,WUS00008,37.0
IUS3513,PRUS01928,WUS00009,406.0
IUS3514,PRUS07044,WUS00010,107.0
IUS3515,PRUS01674,WUS00011,392.0
IUS3516,PRUS06120,WUS00012,406.0
IUS3517,PRUS05823,WUS00013,449.0
IUS3518,PRUS08958,WUS00014,87.0
IUS3519,PRUS04153,WUS00015,58.0
IUS3520,PRUS08678,WUS00016,497.0
IUS3521,PRUS09724,WUS00001,76.0
IUS3522,PRUS06496,WUS00002,33.0
IUS3523,PRUS01367,WUS00003,398.0
IUS3524,PRUS04601,WUS00004,189.0
IUS3525,PRUS02382,WUS00005,338.0
IUS3526,PRUS05437,WUS00006,228.0
IUS3527,PRUS09259,WUS00007,375.0
IUS3528,PRUS09328,WUS00008,97.0
IUS3529,PRUS00128,WUS00009,333.0
IUS3530,PRUS02997,WUS00010,353.0
IUS3531,PRUS08850,WUS00011,274.0
IUS3532,PRUS07994,WUS00012,378.0
IUS3533,PRUS03908,WUS00013,174.0
IUS3534,PRUS09071,WUS00014,164.0
IUS3535,PRUS01233,WUS00015,485.0
IUS3536,PRUS04897,WUS00016,125.0
IUS3537,PRUS04360,WUS00001,150.0
IUS3538,PRUS05162,WUS00002,186.0
IUS3539,PRUS09184,WUS00003,447.0
IUS3540,PRUS02883,WUS00004,273.0
IUS3541,PRUS09230,WUS00005,477.0
IUS3542,PRUS00239,WUS00006,71.0
IUS3543,PRUS00831,WUS00007,35.0
IUS3544,PRUS05563,WUS00008,124.0
IUS3545,PRUS08698,WUS00009,87.0
IUS3546,PRUS07808,WUS00010,254.0
IUS3547,PRUS07388,WUS00011,16.0
IUS3548,PRUS08067,WUS00012,48.0
IUS3549,PRUS07053,WUS00013,6.0
IUS3550,PRUS03286,WUS00014,206.0
IUS3551,PRUS03924,WUS00015,271.0
IUS3552,PRUS01968,WUS00016,43.0
IUS3553,PRUS07374,WUS00001,55.0
IUS3554,PRUS08700,WUS00002,408.0
IUS3555,PRUS04561,WUS00003,96.0
IUS3556,PRUS00037,WUS00004,438.0
IUS3557,PRUS02091,WUS00005,39.0
IUS3558,PRUS08135,WUS00006,173.0
IUS3559,PRUS04938,WUS00007,16.0
IUS3560,PRUS07814,WUS00008,459.0
IUS3561,PRUS09600,WUS00009,152.0
IUS3562,PRUS08286,WUS00010,256.0
IUS3563,PRUS03911,WUS00011,371.0
IUS3564,PRUS02284,WUS00012,384.0
IUS3565,PRUS02964,WUS00013,19.0
IUS3566,PRUS04334,WUS00014,446.0
IUS3567,PRUS08036,WUS00015,160.0
IUS3568,PRUS07820,WUS00016,181.0
IUS3569,PRUS00441,WUS00001,437.0
IUS3570,PRUS06070,WUS00002,13.0
IUS3571,PRUS03362,WUS00003,65.0
IUS3572,PRUS09917,WUS00004,203.0
IUS3573,PRUS06665,WUS00005,168.0
IUS3574,PRUS05111,WUS00006,376.0
IUS3575,PRUS01427,WUS00007,27.0
IUS3576,PRUS03454,WUS00008,49.0
IUS3577,PRUS04907,WUS00009,29.0
IUS3578,PRUS00432,WUS00010,229.0
IUS3579,PRUS03433,WUS00011,257.0
IUS3580,PRUS06791,WUS00012,26.0
IUS3581,PRUS08247,WUS00013,334.0
IUS3582,PRUS05914,WUS00014,162.0
IUS3583,PRUS04091,WUS00015,283.0
IUS3584,PRUS06039,WUS00016,420.0
IUS3585,PRUS07753,WUS00001,116.0
IUS3586,PRUS03680,WUS00002,462.0
IUS3587,PRUS07213,WUS00003,450.0
IUS3588,PRUS05427,WUS00004,261.0
IUS3589,PRUS00111,WUS00005,80.0
IUS3590,PRUS01602,WUS00006,476.0
IUS3591,PRUS05228,WUS00007,299.0
IUS3592,PRUS00113,WUS00008,449.0
IUS3593,PRUS08266,WUS00009,181.0
IUS3594,PRUS05288,WUS00010,6.0
IUS3595,PRUS08691,WUS00011,304.0
IUS3596,PRUS06149,WUS00012,432.0
IUS3597,PRUS02829,WUS00013,216.0
IUS3598,PRUS02874,WUS00014,66.0
IUS3599,PRUS06814,WUS00015,406.0
IUS3600,PRUS09947,WUS00016,354.0
IUS3601,PRUS06213,WUS00001,373.0
IUS3602,PRUS03465,WUS00002,192.0
IUS3603,PRUS05664,WUS00003,207.0
IUS3604,PRUS07398,WUS00004,238.0
IUS3605,PRUS09473,WUS00005,423.0
IUS3606,PRUS05818,WUS00006,411.0
IUS3607,PRUS09767,WUS00007,435.0
IUS3608,PRUS07666,WUS00008,193.0
IUS3609,PRUS00767,WUS00009,489.0
IUS3610,PRUS07952,WUS00010,116.0
IUS3611,PRUS08735,WUS00011,276.0
IUS3612,PRUS02173,WUS00012,85.0
IUS3613,PRUS00697,WUS00013,222.0
IUS3614,PRUS02338,WUS00014,166.0
IUS3615,PRUS03435,WUS00015,369.0
IUS3616,PRUS08053,WUS00016,228.0
IUS3617,PRUS03435,WUS00001,297.0
IUS3618,PRUS00964,WUS00002,439.0
IUS3619,PRUS00129,WUS00003,326.0
IUS3620,PRUS08721,WUS00004,379.0
IUS3621,PRUS05136,WUS00005,108.0
IUS3622,PRUS08438,WUS00006,278.0
IUS3623,PRUS02196,WUS00007,374.0
IUS3624,PRUS09678,WUS00008,235.0
IUS3625,PRUS01511,WUS00009,301.0
IUS3626,PRUS00947,WUS00010,132.0
IUS3627,PRUS00474,WUS00011,458.0
IUS3628,PRUS01722,WUS00012,208.0
IUS3629,PRUS06143,WUS00013,99.0
IUS3630,PRUS05844,WUS00014,280.0
IUS3631,PRUS07356,WUS00015,448.0
IUS3632,PRUS06351,WUS00016,214.0
IUS3633,PRUS07001,WUS00001,248.0
IUS3634,PRUS09481,WUS00002,488.0
IUS3635,PRUS00750,WUS00003,14.0
IUS3636,PRUS02859,WUS00004,146.0
IUS3637,PRUS01927,WUS00005,320.0
IUS3638,PRUS01344,WUS00006,26.0
IUS3639,PRUS00171,WUS00007,176.0
IUS3640,PRUS02623,WUS00008,265.0
IUS3641,PRUS00632,WUS00009,70.0
IUS3642,PRUS03287,WUS00010,281.0
IUS3643,PRUS09301,WUS00011,356.0
IUS3644,PRUS03572,WUS00012,287.0
IUS3645,PRUS08882,WUS00013,438.0
