Order_Line_ID,Order_ID,Product_ID,Quantity
SOLUS02991,SOUS07616,PRUS03498,14
SOLUS02992,SOUS00855,PRUS09836,16
SOLUS02993,SOUS02439,PRUS04353,14
SOLUS02994,SOUS07506,PRUS06147,8
SOLUS02995,SOUS05893,PRUS00756,16
SOLUS02996,SOUS03257,PRUS08166,11
SOLUS02997,SOUS05917,PRUS07047,18
SOLUS02998,SOUS06822,PRUS07890,12
SOLUS02999,SOUS05928,PRUS08868,4
SOLUS03000,SOUS03931,PRUS06306,11
SOLUS03001,SOUS07628,PRUS09480,15
SOLUS03002,SOUS04979,PRUS03357,11
SOLUS03003,SOUS01687,PRUS00682,10
SOLUS03004,SOUS00395,PRUS04703,12
SOLUS03005,SOUS04308,PRUS01000,18
SOLUS03006,SOUS09477,PRUS00033,10
SOLUS03007,SOUS06799,PRUS04188,8
SOLUS03008,SOUS08181,PRUS03070,12
SOLUS03009,SOUS07904,PRUS05128,18
SOLUS03010,SOUS08235,PRUS02931,19
SOLUS03011,SOUS04157,PRUS05914,17
SOLUS03012,SOUS04038,PRUS01650,14
SOLUS03013,SOUS05044,PRUS01581,1
SOLUS03014,SOUS06074,PRUS07151,13
SOLUS03015,SOUS04870,PRUS05344,7
SOLUS03016,SOUS09280,PRUS06021,2
SOLUS03017,SOUS05373,PRUS04066,2
SOLUS03018,SOUS02435,PRUS09037,12
SOLUS03019,SOUS06730,PRUS04068,10
SOLUS03020,SOUS06631,PRUS04948,9
SOLUS03021,SOUS06722,PRUS03682,10
SOLUS03022,SOUS04448,PRUS09672,1
SOLUS03023,SOUS05669,PRUS03132,12
SOLUS03024,SOUS01440,PRUS05690,12
SOLUS03025,SOUS04924,PRUS04031,7
SOLUS03026,SOUS07194,PRUS09690,7
SOLUS03027,SOUS02917,PRUS05308,8
SOLUS03028,SOUS04451,PRUS02839,3
SOLUS03029,SOUS09811,PRUS02856,14
SOLUS03030,SOUS03020,PRUS03206,19
SOLUS03031,SOUS01194,PRUS04547,4
SOLUS03032,SOUS00283,PRUS04532,4
SOLUS03033,SOUS08195,PRUS02183,6
SOLUS03034,SOUS03434,PRUS05585,13
SOLUS03035,SOUS04620,PRUS06995,18
SOLUS03036,SOUS04886,PRUS07711,18
SOLUS03037,SOUS05466,PRUS00619,13
SOLUS03038,SOUS06166,PRUS06260,20
SOLUS03039,SOUS03290,PRUS00478,9
SOLUS03040,SOUS05843,PRUS03351,10
SOLUS03041,SOUS07083,PRUS04562,20
SOLUS03042,SOUS06275,PRUS08161,15
SOLUS03043,SOUS05858,PRUS00093,4
SOLUS03044,SOUS09763,PRUS06676,11
SOLUS03045,SOUS02705,PRUS04897,16
SOLUS03046,SOUS09453,PRUS03547,16
SOLUS03047,SOUS02254,PRUS07794,9
SOLUS03048,SOUS05796,PRUS07116,16
SOLUS03049,SOUS03637,PRUS02325,8
SOLUS03050,SOUS01448,PRUS03757,6
SOLUS03051,SOUS06461,PRUS05641,20
SOLUS03052,SOUS09769,PRUS07303,3
SOLUS03053,SOUS01064,PRUS08881,2
SOLUS03054,SOUS03284,PRUS01700,5
SOLUS03055,SOUS01902,PRUS05539,9
SOLUS03056,SOUS00972,PRUS00795,7
SOLUS03057,SOUS06745,PRUS03481,5
SOLUS03058,SOUS08435,PRUS06513,3
SOLUS03059,SOUS04689,PRUS08578,16
SOLUS03060,SOUS09177,PRUS02994,12
SOLUS03061,SOUS05534,PRUS03087,2
SOLUS03062,SOUS02464,PRUS08206,6
SOLUS03063,SOUS04446,PRUS07835,19
SOLUS03064,SOUS07506,PRUS09731,18
SOLUS03065,SOUS07624,PRUS08570,15
SOLUS03066,SOUS04855,PRUS01946,16
SOLUS03067,SOUS01077,PRUS08201,9
SOLUS03068,SOUS08562,PRUS08436,13
SOLUS03069,SOUS04430,PRUS03307,19
SOLUS03070,SOUS02231,PRUS05621,1
SOLUS03071,SOUS02625,PRUS04763,13
SOLUS03072,SOUS09564,PRUS03183,16
SOLUS03073,SOUS05080,PRUS08777,13
SOLUS03074,SOUS01188,PRUS09406,1
SOLUS03075,SOUS04600,PRUS08969,15
SOLUS03076,SOUS01361,PRUS03602,9
SOLUS03077,SOUS08887,PRUS03873,14
SOLUS03078,SOUS09441,PRUS05244,17
SOLUS03079,SOUS06098,PRUS01982,1
SOLUS03080,SOUS00116,PRUS03347,9
SOLUS03081,SOUS03902,PRUS03101,8
SOLUS03082,SOUS03230,PRUS00923,18
SOLUS03083,SOUS06434,PRUS01254,13
SOLUS03084,SOUS03463,PRUS08065,8
SOLUS03085,SOUS04631,PRUS00849,10
SOLUS03086,SOUS01892,PRUS04973,15
SOLUS03087,SOUS00250,PRUS08184,5
SOLUS03088,SOUS07847,PRUS09070,20
SOLUS03089,SOUS09614,PRUS07560,9
SOLUS03090,SOUS09045,PRUS07471,7
SOLUS03091,SOUS03627,PRUS01084,7
SOLUS03092,SOUS00662,PRUS06410,12
SOLUS03093,SOUS00151,PRUS02744,8
SOLUS03094,SOUS01092,PRUS05358,3
SOLUS03095,SOUS08929,PRUS09271,5
SOLUS03096,SOUS09427,PRUS09290,4
SOLUS03097,SOUS03406,PRUS03505,15
SOLUS03098,SOUS01183,PRUS03075,12
SOLUS03099,SOUS00959,PRUS00886,17
SOLUS03100,SOUS04507,PRUS03840,19
SOLUS03101,SOUS02952,PRUS07032,16
SOLUS03102,SOUS09601,PRUS07772,13
SOLUS03103,SOUS05335,PRUS04903,14
SOLUS03104,SOUS01724,PRUS07421,13
SOLUS03105,SOUS09901,PRUS09166,18
SOLUS03106,SOUS05097,PRUS07847,12
SOLUS03107,SOUS06932,PRUS00403,17
SOLUS03108,SOUS05152,PRUS05802,4
SOLUS03109,SOUS08736,PRUS09155,1
SOLUS03110,SOUS03016,PRUS07171,15
SOLUS03111,SOUS08224,PRUS04178,18
SOLUS03112,SOUS09207,PRUS08153,18
SOLUS03113,SOUS06025,PRUS00308,17
SOLUS03114,SOUS07001,PRUS06089,1
SOLUS03115,SOUS07832,PRUS07775,2
SOLUS03116,SOUS03892,PRUS09637,6
SOLUS03117,SOUS09942,PRUS07651,15
SOLUS03118,SOUS09272,PRUS01869,17
SOLUS03119,SOUS04261,PRUS06086,8
SOLUS03120,SOUS01121,PRUS09001,20
SOLUS03121,SOUS05398,PRUS01300,9
SOLUS03122,SOUS00462,PRUS07949,4
SOLUS03123,SOUS02632,PRUS00132,20
SOLUS03124,SOUS00348,PRUS02606,5
SOLUS03125,SOUS00799,PRUS01496,7
SOLUS03126,SOUS04980,PRUS05677,11
SOLUS03127,SOUS03845,PRUS06047,1
SOLUS03128,SOUS09823,PRUS00725,11
SOLUS03129,SOUS07349,PRUS05660,12
SOLUS03130,SOUS09818,PRUS08062,10
SOLUS03131,SOUS05420,PRUS03306,10
SOLUS03132,SOUS04000,PRUS07953,1
SOLUS03133,SOUS03700,PRUS03022,13
SOLUS03134,SOUS02205,PRUS05815,13
SOLUS03135,SOUS01109,PRUS06846,18
SOLUS03136,SOUS00055,PRUS01466,12
SOLUS03137,SOUS02906,PRUS06513,7
SOLUS03138,SOUS04008,PRUS08559,2
SOLUS03139,SOUS08986,PRUS00988,3
SOLUS03140,SOUS06338,PRUS06359,1
SOLUS03141,SOUS03490,PRUS03543,18
SOLUS03142,SOUS09469,PRUS07764,6
SOLUS03143,SOUS09594,PRUS01219,2
SOLUS03144,SOUS02127,PRUS07038,8
SOLUS03145,SOUS06015,PRUS07746,13
SOLUS03146,SOUS06430,PRUS09475,18
SOLUS03147,SOUS00760,PRUS09174,2
SOLUS03148,SOUS07031,PRUS09468,12
SOLUS03149,SOUS03747,PRUS00193,16
SOLUS03150,SOUS01948,PRUS03659,11
SOLUS03151,SOUS09202,PRUS01681,11
SOLUS03152,SOUS05293,PRUS00405,9
SOLUS03153,SOUS03860,PRUS01056,2
SOLUS03154,SOUS00014,PRUS07982,2
SOLUS03155,SOUS00371,PRUS04538,10
SOLUS03156,SOUS03344,PRUS01687,3
SOLUS03157,SOUS01887,PRUS06388,4
SOLUS03158,SOUS07527,PRUS02728,14
SOLUS03159,SOUS01200,PRUS02485,11
SOLUS03160,SOUS03285,PRUS07034,3
SOLUS03161,SOUS08355,PRUS05634,11
SOLUS03162,SOUS05487,PRUS02230,19
SOLUS03163,SOUS06697,PRUS06211,14
SOLUS03164,SOUS07208,PRUS06459,16
SOLUS03165,SOUS03170,PRUS08861,15
SOLUS03166,SOUS07115,PRUS07129,8
SOLUS03167,SOUS07001,PRUS07586,1
SOLUS03168,SOUS06150,PRUS09754,8
SOLUS03169,SOUS04452,PRUS01760,16
SOLUS03170,SOUS02640,PRUS06360,3
SOLUS03171,SOUS00544,PRUS06705,19
SOLUS03172,SOUS07260,PRUS06656,18
SOLUS03173,SOUS03113,PRUS08582,9
SOLUS03174,SOUS02058,PRUS08159,9
SOLUS03175,SOUS02438,PRUS06250,10
SOLUS03176,SOUS01160,PRUS03340,12
SOLUS03177,SOUS01541,PRUS03998,16
SOLUS03178,SOUS06428,PRUS01336,12
SOLUS03179,SOUS06069,PRUS05575,12
SOLUS03180,SOUS05150,PRUS00089,5
SOLUS03181,SOUS04082,PRUS08171,5
SOLUS03182,SOUS09336,PRUS06324,13
SOLUS03183,SOUS06819,PRUS08472,11
SOLUS03184,SOUS00044,PRUS00012,20
SOLUS03185,SOUS02568,PRUS07199,18
SOLUS03186,SOUS01827,PRUS06513,5
SOLUS03187,SOUS06668,PRUS00849,8
SOLUS03188,SOUS05996,PRUS07257,20
SOLUS03189,SOUS09110,PRUS00170,7
SOLUS03190,SOUS09330,PRUS02146,2
SOLUS03191,SOUS01181,PRUS03768,19
SOLUS03192,SOUS08596,PRUS09455,3
SOLUS03193,SOUS05764,PRUS02390,6
SOLUS03194,SOUS02753,PRUS09308,13
SOLUS03195,SOUS06064,PRUS07650,14
SOLUS03196,SOUS04084,PRUS04619,18
SOLUS03197,SOUS01823,PRUS07073,17
SOLUS03198,SOUS07816,PRUS01737,15
SOLUS03199,SOUS04107,PRUS05441,5
SOLUS03200,SOUS07100,PRUS02514,15
SOLUS03201,SOUS03109,PRUS07016,5
SOLUS03202,SOUS07789,PRUS03449,15
SOLUS03203,SOUS02473,PRUS02520,8
SOLUS03204,SOUS04138,PRUS05815,5
SOLUS03205,SOUS01005,PRUS01539,11
SOLUS03206,SOUS09304,PRUS08464,5
SOLUS03207,SOUS02370,PRUS06749,10
SOLUS03208,SOUS04818,PRUS09515,20
SOLUS03209,SOUS05180,PRUS09323,8
SOLUS03210,SOUS00841,PRUS08189,14
SOLUS03211,SOUS04326,PRUS03959,2
SOLUS03212,SOUS00934,PRUS06883,10
SOLUS03213,SOUS08867,PRUS00074,7
SOLUS03214,SOUS07557,PRUS03972,8
SOLUS03215,SOUS01398,PRUS03890,4
SOLUS03216,SOUS00168,PRUS08698,10
SOLUS03217,SOUS02265,PRUS05141,17
SOLUS03218,SOUS08720,PRUS07936,9
SOLUS03219,SOUS06878,PRUS00783,9
SOLUS03220,SOUS03894,PRUS02899,17
SOLUS03221,SOUS05973,PRUS05064,8
SOLUS03222,SOUS00593,PRUS07992,20
SOLUS03223,SOUS04534,PRUS04411,18
SOLUS03224,SOUS03655,PRUS06192,11
SOLUS03225,SOUS03876,PRUS03848,9
SOLUS03226,SOUS01096,PRUS06414,5
SOLUS03227,SOUS09830,PRUS08535,7
SOLUS03228,SOUS00777,PRUS07432,11
SOLUS03229,SOUS08282,PRUS07330,7
SOLUS03230,SOUS02547,PRUS01998,16
SOLUS03231,SOUS09039,PRUS07517,15
SOLUS03232,SOUS06640,PRUS04376,12
SOLUS03233,SOUS00672,PRUS03070,10
SOLUS03234,SOUS08131,PRUS01538,4
SOLUS03235,SOUS07407,PRUS09362,6
SOLUS03236,SOUS00964,PRUS05136,13
SOLUS03237,SOUS07638,PRUS05116,10
SOLUS03238,SOUS07561,PRUS04564,19
SOLUS03239,SOUS00584,PRUS04417,14
SOLUS03240,SOUS09556,PRUS01224,9
SOLUS03241,SOUS07404,PRUS02082,1
SOLUS03242,SOUS03722,PRUS07637,6
SOLUS03243,SOUS03979,PRUS07913,7
SOLUS03244,SOUS02366,PRUS08029,12
SOLUS03245,SOUS02734,PRUS00243,5
SOLUS03246,SOUS06757,PRUS07316,6
SOLUS03247,SOUS04782,PRUS01707,18
SOLUS03248,SOUS02746,PRUS08286,4
SOLUS03249,SOUS04051,PRUS09954,11
SOLUS03250,SOUS09278,PRUS00349,11
SOLUS03251,SOUS00782,PRUS04872,18
SOLUS03252,SOUS05441,PRUS09017,14
SOLUS03253,SOUS08059,PRUS03526,3
SOLUS03254,SOUS02145,PRUS00829,10
SOLUS03255,SOUS09066,PRUS07057,12
SOLUS03256,SOUS01434,PRUS06796,13
SOLUS03257,SOUS00023,PRUS05290,4
SOLUS03258,SOUS00588,PRUS05461,10
SOLUS03259,SOUS05485,PRUS08654,15
SOLUS03260,SOUS06837,PRUS00470,4
SOLUS03261,SOUS09653,PRUS04956,18
SOLUS03262,SOUS06706,PRUS06187,12
SOLUS03263,SOUS00573,PRUS08889,17
SOLUS03264,SOUS02604,PRUS02507,3
SOLUS03265,SOUS00075,PRUS09556,6
SOLUS03266,SOUS08053,PRUS05109,3
SOLUS03267,SOUS08656,PRUS08582,18
SOLUS03268,SOUS03404,PRUS07990,13
SOLUS03269,SOUS02532,PRUS01841,19
SOLUS03270,SOUS03350,PRUS05885,4
SOLUS03271,SOUS02671,PRUS01049,2
SOLUS03272,SOUS09158,PRUS05542,9
SOLUS03273,SOUS02528,PRUS01489,20
SOLUS03274,SOUS04786,PRUS00761,5
SOLUS03275,SOUS03161,PRUS04318,10
SOLUS03276,SOUS01281,PRUS01115,4
SOLUS03277,SOUS08863,PRUS07036,7
SOLUS03278,SOUS09626,PRUS06237,6
SOLUS03279,SOUS07644,PRUS04906,10
SOLUS03280,SOUS01757,PRUS05644,8
SOLUS03281,SOUS01886,PRUS06708,16
SOLUS03282,SOUS03309,PRUS01600,19
SOLUS03283,SOUS01748,PRUS07981,10
SOLUS03284,SOUS06004,PRUS08921,13
SOLUS03285,SOUS06154,PRUS03254,13
SOLUS03286,SOUS08240,PRUS03707,2
SOLUS03287,SOUS06096,PRUS05516,9
SOLUS03288,SOUS05212,PRUS08247,4
SOLUS03289,SOUS05663,PRUS04531,7
SOLUS03290,SOUS06420,PRUS02327,16
SOLUS03291,SOUS01780,PRUS08548,8
SOLUS03292,SOUS02572,PRUS01481,16
SOLUS03293,SOUS03262,PRUS04056,17
SOLUS03294,SOUS08662,PRUS00275,8
SOLUS03295,SOUS02269,PRUS00420,12
SOLUS03296,SOUS06791,PRUS07625,6
SOLUS03297,SOUS02798,PRUS03206,12
SOLUS03298,SOUS03574,PRUS02192,2
SOLUS03299,SOUS02767,PRUS07777,19
SOLUS03300,SOUS08872,PRUS03552,3
SOLUS03301,SOUS05034,PRUS04700,18
SOLUS03302,SOUS01155,PRUS03839,7
SOLUS03303,SOUS03195,PRUS01679,14
SOLUS03304,SOUS07415,PRUS04747,5
SOLUS03305,SOUS00566,PRUS00950,12
SOLUS03306,SOUS08668,PRUS03173,11
SOLUS03307,SOUS01316,PRUS08422,14
SOLUS03308,SOUS09860,PRUS01750,16
SOLUS03309,SOUS06747,PRUS01995,16
SOLUS03310,SOUS07227,PRUS02559,5
SOLUS03311,SOUS06655,PRUS04628,2
SOLUS03312,SOUS03009,PRUS06819,12
SOLUS03313,SOUS09420,PRUS04952,16
SOLUS03314,SOUS09935,PRUS01732,11
SOLUS03315,SOUS05207,PRUS07676,7
SOLUS03316,SOUS07854,PRUS06918,20
SOLUS03317,SOUS02258,PRUS02003,12
SOLUS03318,SOUS08318,PRUS03776,3
SOLUS03319,SOUS02572,PRUS09811,14
SOLUS03320,SOUS02197,PRUS09829,2
SOLUS03321,SOUS06801,PRUS04257,9
SOLUS03322,SOUS05630,PRUS00926,19
SOLUS03323,SOUS07438,PRUS01214,3
SOLUS03324,SOUS06300,PRUS05709,4
SOLUS03325,SOUS04572,PRUS07933,9
SOLUS03326,SOUS04359,PRUS08180,12
SOLUS03327,SOUS07539,PRUS06417,2
SOLUS03328,SOUS03990,PRUS03914,6
SOLUS03329,SOUS02851,PRUS05195,11
SOLUS03330,SOUS03091,PRUS08426,16
SOLUS03331,SOUS01003,PRUS01069,11
SOLUS03332,SOUS08847,PRUS04240,18
SOLUS03333,SOUS07256,PRUS07632,16
SOLUS03334,SOUS02660,PRUS03048,1
SOLUS03335,SOUS04877,PRUS04616,15
SOLUS03336,SOUS02377,PRUS02172,3
SOLUS03337,SOUS09509,PRUS02890,18
SOLUS03338,SOUS02650,PRUS02728,11
SOLUS03339,SOUS06644,PRUS08505,17
SOLUS03340,SOUS07371,PRUS09535,8
SOLUS03341,SOUS09740,PRUS01481,10
SOLUS03342,SOUS04902,PRUS00611,13
SOLUS03343,SOUS06900,PRUS08225,15
SOLUS03344,SOUS06523,PRUS03743,8
SOLUS03345,SOUS00481,PRUS09867,1
SOLUS03346,SOUS06763,PRUS02096,15
SOLUS03347,SOUS04165,PRUS02219,11
SOLUS03348,SOUS04207,PRUS01708,17
SOLUS03349,SOUS00065,PRUS08173,13
SOLUS03350,SOUS03168,PRUS01686,12
SOLUS03351,SOUS08530,PRUS04865,6
SOLUS03352,SOUS07920,PRUS09228,17
SOLUS03353,SOUS03876,PRUS02783,4
SOLUS03354,SOUS02727,PRUS03132,17
SOLUS03355,SOUS00415,PRUS00918,13
SOLUS03356,SOUS00194,PRUS01218,7
SOLUS03357,SOUS09149,PRUS07886,6
SOLUS03358,SOUS05628,PRUS05482,17
SOLUS03359,SOUS07591,PRUS06069,3
SOLUS03360,SOUS06617,PRUS05452,2
SOLUS03361,SOUS00657,PRUS05892,7
SOLUS03362,SOUS09367,PRUS09973,6
SOLUS03363,SOUS05175,PRUS02705,11
SOLUS03364,SOUS09829,PRUS02318,10
SOLUS03365,SOUS06842,PRUS01744,13
SOLUS03366,SOUS07248,PRUS03393,7
SOLUS03367,SOUS03768,PRUS02634,4
SOLUS03368,SOUS03666,PRUS07263,6
SOLUS03369,SOUS06406,PRUS06725,18
SOLUS03370,SOUS09658,PRUS01052,9
SOLUS03371,SOUS05503,PRUS03035,11
SOLUS03372,SOUS03792,PRUS05507,20
SOLUS03373,SOUS06033,PRUS09772,13
SOLUS03374,SOUS07396,PRUS02995,4
SOLUS03375,SOUS03977,PRUS03717,16
SOLUS03376,SOUS07901,PRUS03221,9
SOLUS03377,SOUS04985,PRUS05844,3
SOLUS03378,SOUS05367,PRUS08292,8
SOLUS03379,SOUS05363,PRUS08277,15
SOLUS03380,SOUS01666,PRUS01912,8
SOLUS03381,SOUS05956,PRUS07861,2
SOLUS03382,SOUS04959,PRUS03089,7
SOLUS03383,SOUS03816,PRUS02448,3
SOLUS03384,SOUS07966,PRUS00425,7
SOLUS03385,SOUS08666,PRUS04891,9
SOLUS03386,SOUS04659,PRUS04992,2
SOLUS03387,SOUS06971,PRUS02974,1
SOLUS03388,SOUS07433,PRUS06753,11
SOLUS03389,SOUS02378,PRUS01512,11
SOLUS03390,SOUS01263,PRUS04763,6
SOLUS03391,SOUS00481,PRUS00908,7
SOLUS03392,SOUS07555,PRUS09758,2
SOLUS03393,SOUS00370,PRUS01927,20
SOLUS03394,SOUS00796,PRUS07315,17
SOLUS03395,SOUS06863,PRUS01939,11
SOLUS03396,SOUS09857,PRUS01926,12
SOLUS03397,SOUS04134,PRUS05815,7
SOLUS03398,SOUS06317,PRUS08936,3
SOLUS03399,SOUS08666,PRUS01033,7
SOLUS03400,SOUS08842,PRUS05658,19
SOLUS03401,SOUS08119,PRUS04714,17
SOLUS03402,SOUS08783,PRUS02802,14
SOLUS03403,SOUS09541,PRUS04653,13
SOLUS03404,SOUS04848,PRUS01312,7
SOLUS03405,SOUS04882,PRUS06865,6
SOLUS03406,SOUS09987,PRUS02886,6
SOLUS03407,SOUS08415,PRUS09878,1
SOLUS03408,SOUS09871,PRUS04585,18
SOLUS03409,SOUS01088,PRUS03900,8
SOLUS03410,SOUS08388,PRUS01866,2
SOLUS03411,SOUS01707,PRUS06142,6
SOLUS03412,SOUS08547,PRUS06755,19
SOLUS03413,SOUS04281,PRUS01693,17
SOLUS03414,SOUS05537,PRUS04341,2
SOLUS03415,SOUS00446,PRUS01040,13
SOLUS03416,SOUS08438,PRUS06039,18
SOLUS03417,SOUS06742,PRUS08010,17
SOLUS03418,SOUS00573,PRUS07667,2
SOLUS03419,SOUS06431,PRUS09776,9
SOLUS03420,SOUS09218,PRUS06391,15
SOLUS03421,SOUS08826,PRUS04999,11
SOLUS03422,SOUS05134,PRUS03367,3
SOLUS03423,SOUS05769,PRUS09600,20
SOLUS03424,SOUS06232,PRUS05389,17
SOLUS03425,SOUS02149,PRUS01957,12
SOLUS03426,SOUS09954,PRUS06043,11
SOLUS03427,SOUS03675,PRUS05122,10
SOLUS03428,SOUS04085,PRUS00540,5
SOLUS03429,SOUS06903,PRUS06577,10
SOLUS03430,SOUS08832,PRUS04102,4
SOLUS03431,SOUS06689,PRUS06351,17
SOLUS03432,SOUS04020,PRUS07914,16
SOLUS03433,SOUS04035,PRUS05122,7
SOLUS03434,SOUS04610,PRUS06518,14
SOLUS03435,SOUS07577,PRUS00079,11
SOLUS03436,SOUS09696,PRUS04488,18
SOLUS03437,SOUS04240,PRUS08785,1
SOLUS03438,SOUS04428,PRUS09539,6
SOLUS03439,SOUS02313,PRUS08469,2
SOLUS03440,SOUS08336,PRUS04650,6
SOLUS03441,SOUS08478,PRUS07421,3
SOLUS03442,SOUS00284,PRUS01013,5
SOLUS03443,SOUS00189,PRUS06518,11
SOLUS03444,SOUS05017,PRUS07855,11
SOLUS03445,SOUS01076,PRUS02274,12
SOLUS03446,SOUS05241,PRUS01658,2
SOLUS03447,SOUS00850,PRUS07626,7
SOLUS03448,SOUS05487,PRUS04567,20
SOLUS03449,SOUS06931,PRUS05198,20
SOLUS03450,SOUS03265,PRUS08519,9
SOLUS03451,SOUS04910,PRUS02288,3
SOLUS03452,SOUS03000,PRUS09581,19
SOLUS03453,SOUS01465,PRUS01373,14
SOLUS03454,SOUS00422,PRUS09872,5
SOLUS03455,SOUS07027,PRUS03738,16
SOLUS03456,SOUS04599,PRUS08545,12
SOLUS03457,SOUS00213,PRUS09118,3
SOLUS03458,SOUS03110,PRUS02906,13
SOLUS03459,SOUS05801,PRUS08928,7
SOLUS03460,SOUS01624,PRUS02536,11
SOLUS03461,SOUS00108,PRUS08875,5
SOLUS03462,SOUS07859,PRUS03436,14
SOLUS03463,SOUS09480,PRUS01731,4
SOLUS03464,SOUS08151,PRUS00725,19
SOLUS03465,SOUS05237,PRUS05110,2
SOLUS03466,SOUS03810,PRUS02118,12
SOLUS03467,SOUS03412,PRUS05322,2
SOLUS03468,SOUS03164,PRUS08670,19
SOLUS03469,SOUS09107,PRUS00502,16
SOLUS03470,SOUS02074,PRUS06041,5
SOLUS03471,SOUS03209,PRUS00687,3
SOLUS03472,SOUS01848,PRUS08552,7
SOLUS03473,SOUS09648,PRUS02648,12
SOLUS03474,SOUS00254,PRUS04208,16
SOLUS03475,SOUS04975,PRUS01355,7
SOLUS03476,SOUS07742,PRUS07970,7
SOLUS03477,SOUS07979,PRUS09566,7
SOLUS03478,SOUS08894,PRUS02628,5
SOLUS03479,SOUS00286,PRUS08585,11
SOLUS03480,SOUS07890,PRUS04467,1
SOLUS03481,SOUS07906,PRUS08143,10
SOLUS03482,SOUS02336,PRUS05725,18
SOLUS03483,SOUS01261,PRUS06060,4
SOLUS03484,SOUS09598,PRUS07832,15
SOLUS03485,SOUS01189,PRUS02310,18
SOLUS03486,SOUS07583,PRUS00830,11
SOLUS03487,SOUS02825,PRUS04884,7
SOLUS03488,SOUS00111,PRUS07433,6
SOLUS03489,SOUS08321,PRUS01246,4
SOLUS03490,SOUS00962,PRUS03132,1
SOLUS03491,SOUS04503,PRUS07622,15
SOLUS03492,SOUS07450,PRUS08313,4
SOLUS03493,SOUS05539,PRUS00955,10
SOLUS03494,SOUS00884,PRUS02715,8
SOLUS03495,SOUS01756,PRUS03921,7
SOLUS03496,SOUS07891,PRUS09543,10
SOLUS03497,SOUS02412,PRUS01349,18
SOLUS03498,SOUS01719,PRUS09733,12
SOLUS03499,SOUS08522,PRUS05320,20
SOLUS03500,SOUS08763,PRUS06335,5
SOLUS03501,SOUS03416,PRUS08451,16
SOLUS03502,SOUS01331,PRUS08231,17
SOLUS03503,SOUS06266,PRUS01623,8
SOLUS03504,SOUS08902,PRUS07807,15
SOLUS03505,SOUS06305,PRUS08909,13
SOLUS03506,SOUS07338,PRUS06577,18
SOLUS03507,SOUS00286,PRUS01254,20
SOLUS03508,SOUS04909,PRUS06099,6
SOLUS03509,SOUS00222,PRUS03733,19
SOLUS03510,SOUS08965,PRUS06636,5
SOLUS03511,SOUS00837,PRUS08455,7
SOLUS03512,SOUS05671,PRUS02157,20
SOLUS03513,SOUS07369,PRUS06171,7
SOLUS03514,SOUS08246,PRUS03830,13
SOLUS03515,SOUS09165,PRUS04196,20
SOLUS03516,SOUS04024,PRUS05018,10
SOLUS03517,SOUS04764,PRUS03462,2
SOLUS03518,SOUS08896,PRUS05666,18
SOLUS03519,SOUS08333,PRUS04479,11
SOLUS03520,SOUS07901,PRUS07671,15
SOLUS03521,SOUS06965,PRUS04513,15
SOLUS03522,SOUS07264,PRUS02347,15
SOLUS03523,SOUS07951,PRUS03346,13
SOLUS03524,SOUS09230,PRUS09851,4
SOLUS03525,SOUS04793,PRUS03052,1
SOLUS03526,SOUS03414,PRUS05799,19
SOLUS03527,SOUS04894,PRUS00372,5
SOLUS03528,SOUS08065,PRUS03005,18
SOLUS03529,SOUS07762,PRUS05843,14
SOLUS03530,SOUS09217,PRUS07362,15
SOLUS03531,SOUS08379,PRUS03864,6
SOLUS03532,SOUS09386,PRUS07384,6
SOLUS03533,SOUS00055,PRUS06235,14
SOLUS03534,SOUS05080,PRUS06856,20
SOLUS03535,SOUS00052,PRUS00523,12
SOLUS03536,SOUS01219,PRUS01655,8
SOLUS03537,SOUS02378,PRUS04573,6
SOLUS03538,SOUS02473,PRUS00529,11
SOLUS03539,SOUS03494,PRUS07067,10
SOLUS03540,SOUS08923,PRUS08432,16
SOLUS03541,SOUS03245,PRUS07988,8
SOLUS03542,SOUS00001,PRUS08288,15
SOLUS03543,SOUS04482,PRUS00853,6
SOLUS03544,SOUS02568,PRUS09074,5
SOLUS03545,SOUS06298,PRUS00953,19
SOLUS03546,SOUS03553,PRUS09956,13
SOLUS03547,SOUS08876,PRUS06212,8
SOLUS03548,SOUS05332,PRUS03800,7
SOLUS03549,SOUS02680,PRUS02817,8
SOLUS03550,SOUS03227,PRUS06222,2
SOLUS03551,SOUS04068,PRUS04669,7
SOLUS03552,SOUS06241,PRUS02334,15
SOLUS03553,SOUS05553,PRUS06251,6
SOLUS03554,SOUS01898,PRUS01388,1
SOLUS03555,SOUS07295,PRUS09536,2
SOLUS03556,SOUS09578,PRUS06062,11
SOLUS03557,SOUS08429,PRUS09545,19
SOLUS03558,SOUS04061,PRUS07045,2
SOLUS03559,SOUS00101,PRUS08959,4
SOLUS03560,SOUS02650,PRUS08718,20
SOLUS03561,SOUS06376,PRUS08813,15
SOLUS03562,SOUS01559,PRUS03418,2
SOLUS03563,SOUS09600,PRUS02428,6
SOLUS03564,SOUS05269,PRUS06072,7
SOLUS03565,SOUS00406,PRUS01438,18
SOLUS03566,SOUS00757,PRUS03821,7
SOLUS03567,SOUS08635,PRUS00293,19
SOLUS03568,SOUS08392,PRUS02205,2
SOLUS03569,SOUS05518,PRUS01648,10
SOLUS03570,SOUS01506,PRUS07189,10
SOLUS03571,SOUS07203,PRUS02477,14
SOLUS03572,SOUS09261,PRUS04230,3
